Applicant_ID,default_status
Apcnt_1001888,0.431024132862626
Apcnt_1001900,0.23182548295397243
Apcnt_1001908,0.6245311772347794
Apcnt_1001936,0.275010769339507
Apcnt_1001940,0.1545467385578726
Apcnt_1001960,0.37985021492939536
Apcnt_1001988,0.6629986230742939
Apcnt_1002000,0.09224337260626736
Apcnt_1002020,0.16860748897924624
Apcnt_1002024,0.6781779800254902
Apcnt_1002028,0.29620133896376694
Apcnt_1002032,0.24429465052062876
Apcnt_1002044,0.12636863200115944
Apcnt_1002052,0.16284929808920048
Apcnt_1002056,0.06065677768853585
Apcnt_1002080,0.060908757905376074
Apcnt_1002084,0.0943704148016549
Apcnt_1002096,0.09481829827565716
Apcnt_1002112,0.05666431346630127
Apcnt_1002124,0.08490783836121725
Apcnt_1002140,0.06448006099024389
Apcnt_1002152,0.11659207407971581
Apcnt_1002156,0.06508960822437052
Apcnt_1002168,0.09269392147388969
Apcnt_1002176,0.6052667238352756
Apcnt_1002200,0.06069346731081803
Apcnt_1002228,0.47197180717474646
Apcnt_1002252,0.4334389854881152
Apcnt_1002268,0.6171666029241406
Apcnt_1002272,0.6114713720967292
Apcnt_1002276,0.9148428279351111
Apcnt_1002288,0.07767306258320458
Apcnt_1002304,0.8190773190129815
Apcnt_1002312,0.40587196733682207
Apcnt_1002320,0.2451442008950088
Apcnt_1002324,0.12192740465496871
Apcnt_1002336,0.1855084331731893
Apcnt_1002368,0.26948286916569375
Apcnt_1002384,0.07568228153231202
Apcnt_1002388,0.20528790962949056
Apcnt_1002400,0.09127673833401202
Apcnt_1002404,0.2562482725289957
Apcnt_1002412,0.5632804622376606
Apcnt_1002420,0.05950151846050504
Apcnt_1002424,0.0958367696966419
Apcnt_1002432,0.09204039398310326
Apcnt_1002444,0.18334793181623332
Apcnt_1002456,0.05758739063506768
Apcnt_1002468,0.05738187149501651
Apcnt_1002472,0.05881505363773461
Apcnt_1002484,0.0643113324746011
Apcnt_1002536,0.2104392051989507
Apcnt_1002568,0.15545860680259216
Apcnt_1002576,0.1849900625200196
Apcnt_1002580,0.06162664715517873
Apcnt_1002604,0.2191040898063063
Apcnt_1002612,0.38989677155145813
Apcnt_1002616,0.3435109857419538
Apcnt_1002624,0.06646240005638934
Apcnt_1002632,0.10325351412635161
Apcnt_1002636,0.804325280365015
Apcnt_1002644,0.3782690068842844
Apcnt_1002656,0.17979648444392105
Apcnt_1002672,0.6698026882911474
Apcnt_1002680,0.10223500660548562
Apcnt_1002700,0.33526406839328465
Apcnt_1002736,0.7083890985103282
Apcnt_1002756,0.09602511523614146
Apcnt_1002760,0.3107929457532835
Apcnt_1002768,0.5386298450819201
Apcnt_1002780,0.79244588164686
Apcnt_1002784,0.056946683958926464
Apcnt_1002788,0.05719348570704591
Apcnt_1002796,0.08300630927331651
Apcnt_1002800,0.23803408186147415
Apcnt_1002808,0.4956992887389829
Apcnt_1002812,0.07594960673461758
Apcnt_1002832,0.4721410656596301
Apcnt_1002848,0.35543361642316174
Apcnt_1002852,0.05887254083835132
Apcnt_1002860,0.756830829576687
Apcnt_1002868,0.06730424987233394
Apcnt_1002872,0.8577695276778636
Apcnt_1002888,0.7994922437387069
Apcnt_1002892,0.0658590763766011
Apcnt_1002896,0.44967316635544685
Apcnt_1002912,0.5969893754202131
Apcnt_1002932,0.19914806820519304
Apcnt_1002936,0.2815949773511215
Apcnt_1002980,0.07359596200835544
Apcnt_1002992,0.3103078514366454
Apcnt_1003000,0.10534038159355116
Apcnt_1003028,0.4660239549473296
Apcnt_1003036,0.05998561802930722
Apcnt_1003040,0.07252360251967892
Apcnt_1003048,0.9051281130076893
Apcnt_1003076,0.829462532223275
Apcnt_1003080,0.726786605870485
Apcnt_1003100,0.19162392033805373
Apcnt_1003148,0.29439673742329825
Apcnt_1003152,0.057094591263709735
Apcnt_1003180,0.4030034442981943
Apcnt_1003200,0.5075733866355736
Apcnt_1003208,0.7321735325326985
Apcnt_1003216,0.518498221068826
Apcnt_1003224,0.10151802833698403
Apcnt_1003228,0.11624098516937972
Apcnt_1003232,0.16618794578461762
Apcnt_1003236,0.13163251625842926
Apcnt_1003276,0.19494729851822704
Apcnt_1003280,0.24641144145943678
Apcnt_1003308,0.27001325761086864
Apcnt_1003312,0.5260718436342405
Apcnt_1003324,0.13872793694123747
Apcnt_1003340,0.10735453774614127
Apcnt_1003356,0.07203810684344
Apcnt_1003384,0.05697702357397885
Apcnt_1003400,0.05741020616208823
Apcnt_1003412,0.4036328215614431
Apcnt_1003424,0.211901973624705
Apcnt_1003428,0.0656876256753191
Apcnt_1003452,0.10286401899938837
Apcnt_1003456,0.059957363780640906
Apcnt_1003460,0.19899590514400028
Apcnt_1003484,0.05875293476002144
Apcnt_1003504,0.06932277190482818
Apcnt_1003516,0.058320364499822586
Apcnt_1003520,0.05812965594801958
Apcnt_1003524,0.058120265616736375
Apcnt_1003532,0.0601443996913132
Apcnt_1003560,0.8159428730609344
Apcnt_1003584,0.09830904614425154
Apcnt_1003588,0.23549146704822707
Apcnt_1003600,0.07466926041195623
Apcnt_1003612,0.0946938653101162
Apcnt_1003620,0.42029230654458183
Apcnt_1003636,0.15975964291645575
Apcnt_1003656,0.2442378281783446
Apcnt_1003676,0.3223923156589465
Apcnt_1003696,0.6183172532640833
Apcnt_1003720,0.13207702898952123
Apcnt_1003728,0.22648919757543062
Apcnt_1003732,0.7476550379894213
Apcnt_1003736,0.058562706433231665
Apcnt_1003740,0.32419699410402947
Apcnt_1003744,0.06772737737422582
Apcnt_1003752,0.2601153296862625
Apcnt_1003772,0.13876413600949802
Apcnt_1003780,0.1651052699784521
Apcnt_1003808,0.15335998457628436
Apcnt_1003812,0.06924653321192803
Apcnt_1003828,0.9284234467111845
Apcnt_1003840,0.06692466252222973
Apcnt_1003860,0.15193341334150162
Apcnt_1003864,0.09523491090702083
Apcnt_1003880,0.057752264499413765
Apcnt_1003888,0.5718481778539052
Apcnt_1003892,0.2001850181889317
Apcnt_1003896,0.25220609787213205
Apcnt_1003904,0.26497194866398355
Apcnt_1003924,0.35860460428851354
Apcnt_1003928,0.06803313331145455
Apcnt_1003964,0.07940069462882868
Apcnt_1003972,0.12054116469387952
Apcnt_1003984,0.1466781163575847
Apcnt_1004016,0.20253030050434842
Apcnt_1004028,0.07248515007235953
Apcnt_1004044,0.5626769055609855
Apcnt_1004048,0.08844241324379434
Apcnt_1004068,0.2839464351455043
Apcnt_1004096,0.2620567213284615
Apcnt_1004100,0.4996637709227832
Apcnt_1004128,0.19169068257183325
Apcnt_1004144,0.8610361673847353
Apcnt_1004152,0.2068745406454925
Apcnt_1004172,0.0931785087307698
Apcnt_1004208,0.06786039788555051
Apcnt_1004216,0.2799187430830665
Apcnt_1004220,0.1712346478424458
Apcnt_1004228,0.43721276664023456
Apcnt_1004240,0.163335324860848
Apcnt_1004248,0.13391899069470023
Apcnt_1004264,0.1905606024912579
Apcnt_1004272,0.3482312307951766
Apcnt_1004288,0.5821203588996309
Apcnt_1004292,0.059170695124678964
Apcnt_1004300,0.5785949698518946
Apcnt_1004304,0.20033543019943262
Apcnt_1004312,0.1285857421720064
Apcnt_1004316,0.45962521285995406
Apcnt_1004332,0.1422808059998762
Apcnt_1004344,0.21758620573344883
Apcnt_1004348,0.23825425714929505
Apcnt_1004352,0.8948338526751447
Apcnt_1004384,0.06180628514065972
Apcnt_1004392,0.2668421927001354
Apcnt_1004404,0.057270784274486806
Apcnt_1004408,0.05764502909860024
Apcnt_1004428,0.061387972982169164
Apcnt_1004432,0.20396323675072767
Apcnt_1004452,0.18455779308996084
Apcnt_1004456,0.1268617559611402
Apcnt_1004464,0.19463985472340167
Apcnt_1004476,0.25223212223885916
Apcnt_1004484,0.05726929302333414
Apcnt_1004488,0.061734588241955865
Apcnt_1004500,0.1865566698489681
Apcnt_1004512,0.05703016343288989
Apcnt_1004528,0.05944482182135123
Apcnt_1004536,0.058484392010627356
Apcnt_1004544,0.06581056287517771
Apcnt_1004564,0.05781777086489471
Apcnt_1004572,0.059130610951895674
Apcnt_1004588,0.08765256015123657
Apcnt_1004624,0.16478961769492928
Apcnt_1004632,0.2820556140343762
Apcnt_1004636,0.11473531162557923
Apcnt_1004648,0.7642593804894307
Apcnt_1004680,0.7784098989451478
Apcnt_1004684,0.27052810928171034
Apcnt_1004704,0.7174257726560618
Apcnt_1004708,0.06034082306650427
Apcnt_1004712,0.6143214931085844
Apcnt_1004716,0.7405405427068351
Apcnt_1004752,0.2903038501380899
Apcnt_1004760,0.14999223596987088
Apcnt_1004772,0.29519886755929686
Apcnt_1004788,0.06418368892234107
Apcnt_1004792,0.05745797871732158
Apcnt_1004808,0.18777331170062486
Apcnt_1004812,0.08089476967702545
Apcnt_1004824,0.17236081797885652
Apcnt_1004828,0.37270770005222964
Apcnt_1004836,0.0572780391418722
Apcnt_1004864,0.16080582451186154
Apcnt_1004884,0.08149418341299361
Apcnt_1004888,0.45600342985369735
Apcnt_1004900,0.7524311747668869
Apcnt_1004912,0.10701218981562294
Apcnt_1004932,0.7303994821672033
Apcnt_1004944,0.05827302605065908
Apcnt_1004968,0.05687342468887906
Apcnt_1004972,0.08343720043838311
Apcnt_1004976,0.4975253163168851
Apcnt_1004996,0.17795994120812336
Apcnt_1005000,0.3139262868116521
Apcnt_1005016,0.09159830901648933
Apcnt_1005040,0.32721039116361184
Apcnt_1005052,0.1726168504447694
Apcnt_1005056,0.4896336809092529
Apcnt_1005064,0.10271465441612869
Apcnt_1005080,0.8771546064448243
Apcnt_1005088,0.07739042175866917
Apcnt_1005096,0.1481732096703396
Apcnt_1005100,0.09610864402148708
Apcnt_1005116,0.12964845175527126
Apcnt_1005144,0.2644653308582141
Apcnt_1005148,0.08766635128587588
Apcnt_1005168,0.24218972150864299
Apcnt_1005196,0.08506604351793562
Apcnt_1005200,0.10869264625251156
Apcnt_1005204,0.5267336514149173
Apcnt_1005208,0.2902839425589751
Apcnt_1005212,0.12859304245402137
Apcnt_1005216,0.26236524654150883
Apcnt_1005220,0.07548172411293962
Apcnt_1005256,0.11826143236559747
Apcnt_1005284,0.21190129157370258
Apcnt_1005316,0.23116703402959038
Apcnt_1005340,0.1734304903137767
Apcnt_1005440,0.06373637291529163
Apcnt_1005456,0.07861907283613351
Apcnt_1005460,0.38975533085026387
Apcnt_1005464,0.08615820952980913
Apcnt_1005472,0.13364264294539863
Apcnt_1005480,0.8597454366725812
Apcnt_1005500,0.3365019678083811
Apcnt_1005524,0.21046915057588805
Apcnt_1005544,0.0692471542320632
Apcnt_1005552,0.09359861275842578
Apcnt_1005560,0.27886923668269603
Apcnt_1005572,0.46288189785768613
Apcnt_1005576,0.287018532331471
Apcnt_1005580,0.47474857521777947
Apcnt_1005600,0.0688312278249891
Apcnt_1005612,0.061910565892417765
Apcnt_1005616,0.2201071506386939
Apcnt_1005620,0.06553790089080498
Apcnt_1005624,0.05793183101410604
Apcnt_1005636,0.06293824922769443
Apcnt_1005644,0.12187294477755628
Apcnt_1005656,0.05781971860184279
Apcnt_1005684,0.4083553193085523
Apcnt_1005692,0.05822810713990905
Apcnt_1005700,0.0760942202621565
Apcnt_1005704,0.20683047416449485
Apcnt_1005712,0.20827409708794478
Apcnt_1005716,0.07990870135316697
Apcnt_1005740,0.08057495491758077
Apcnt_1005752,0.0629885777159937
Apcnt_1005768,0.05772227790764272
Apcnt_1005776,0.27243748750594005
Apcnt_1005796,0.10461195902573628
Apcnt_1005804,0.05803670318868659
Apcnt_1005812,0.2608428518109171
Apcnt_1005840,0.29383358665328957
Apcnt_1005872,0.07825745243486812
Apcnt_1005896,0.11978887582196462
Apcnt_1005908,0.06620029302914343
Apcnt_1005944,0.7449521435487966
Apcnt_1005952,0.41681461773840167
Apcnt_1005972,0.36851443693580765
Apcnt_1005980,0.12734578380603273
Apcnt_1006028,0.07558384950562158
Apcnt_1006032,0.09755701433280713
Apcnt_1006044,0.060534692341727064
Apcnt_1006056,0.5273123453601644
Apcnt_1006064,0.5836219279120831
Apcnt_1006084,0.07946618201049503
Apcnt_1006088,0.07371424937863486
Apcnt_1006108,0.08528421373495142
Apcnt_1006124,0.07382064228917067
Apcnt_1006132,0.8470492668686956
Apcnt_1006136,0.12037022149914249
Apcnt_1006144,0.056621958809516724
Apcnt_1006160,0.8022941693343616
Apcnt_1006168,0.7394048720347648
Apcnt_1006228,0.6230505114714218
Apcnt_1006236,0.5949564227337657
Apcnt_1006276,0.48184706539028427
Apcnt_1006280,0.697609118947257
Apcnt_1006300,0.05869331762272662
Apcnt_1006304,0.2106400462884051
Apcnt_1006320,0.06055764778679002
Apcnt_1006324,0.5945368239244071
Apcnt_1006328,0.21502069034337695
Apcnt_1006368,0.07653388108463485
Apcnt_1006376,0.14235602599386604
Apcnt_1006384,0.11845594036079811
Apcnt_1006396,0.18502008258808988
Apcnt_1006404,0.14109383177094087
Apcnt_1006444,0.07819399893834986
Apcnt_1006448,0.13104165533938406
Apcnt_1006452,0.12864611805284665
Apcnt_1006456,0.3621302516930417
Apcnt_1006460,0.08368591302009076
Apcnt_1006476,0.15662164643730236
Apcnt_1006488,0.2650608565650704
Apcnt_1006492,0.09397240715693249
Apcnt_1006496,0.10312931110537736
Apcnt_1006504,0.3118509986261272
Apcnt_1006520,0.0689839586808682
Apcnt_1006524,0.14439239729192432
Apcnt_1006528,0.09424033321465025
Apcnt_1006560,0.07778784668032304
Apcnt_1006564,0.21830264287433282
Apcnt_1006568,0.08330728515370098
Apcnt_1006572,0.09281972195598891
Apcnt_1006576,0.24594627884356907
Apcnt_1006592,0.5151351086632715
Apcnt_1006604,0.1261450254967802
Apcnt_1006620,0.1378528076068398
Apcnt_1006632,0.060967699788146666
Apcnt_1006652,0.7664093415575194
Apcnt_1006692,0.06035996279058871
Apcnt_1006716,0.566575593051469
Apcnt_1006720,0.4867298177183368
Apcnt_1006732,0.08756653812810752
Apcnt_1006744,0.4943446641093654
Apcnt_1006752,0.7079922992868356
Apcnt_1006764,0.08193555134144057
Apcnt_1006792,0.08443004205791169
Apcnt_1006796,0.07304677983189
Apcnt_1006804,0.8414152707511725
Apcnt_1006824,0.246783782372821
Apcnt_1006840,0.14309331452368898
Apcnt_1006844,0.8581944077526386
Apcnt_1006848,0.5609605184568808
Apcnt_1006852,0.0717738322670498
Apcnt_1006868,0.05981217543071471
Apcnt_1006880,0.5001278538982836
Apcnt_1006896,0.09029911893205309
Apcnt_1006912,0.05752427080647476
Apcnt_1006916,0.057571358368280826
Apcnt_1006932,0.0678047296617553
Apcnt_1006936,0.05973883467319537
Apcnt_1006944,0.05737760357912194
Apcnt_1006952,0.0611784407800539
Apcnt_1006968,0.058398172890941104
Apcnt_1006980,0.05902789417916525
Apcnt_1006984,0.19482776270788235
Apcnt_1007044,0.27558036115386886
Apcnt_1007052,0.08641699257388798
Apcnt_1007060,0.8999147507807386
Apcnt_1007080,0.08708593837976243
Apcnt_1007092,0.19877972222236745
Apcnt_1007100,0.05727760051923089
Apcnt_1007104,0.0580578449952784
Apcnt_1007108,0.07063850971897626
Apcnt_1007124,0.14683634803301263
Apcnt_1007140,0.05879135126292413
Apcnt_1007184,0.061999738987303515
Apcnt_1007192,0.060123006138595864
Apcnt_1007204,0.09730932504586262
Apcnt_1007212,0.13595360574316617
Apcnt_1007232,0.0972137525637214
Apcnt_1007260,0.10950873244971523
Apcnt_1007284,0.07580694694109735
Apcnt_1007288,0.15311432374179856
Apcnt_1007300,0.09141946423952049
Apcnt_1007304,0.0698097911508295
Apcnt_1007336,0.32221301357925586
Apcnt_1007348,0.10885090183342783
Apcnt_1007352,0.06769123301009669
Apcnt_1007356,0.37843313270895007
Apcnt_1007360,0.32524567342686794
Apcnt_1007364,0.9043436092482982
Apcnt_1007408,0.5417327120297932
Apcnt_1007412,0.1995939133066737
Apcnt_1007416,0.06570434132289948
Apcnt_1007424,0.06055929530375159
Apcnt_1007468,0.12499603122243763
Apcnt_1007476,0.11078777154466554
Apcnt_1007480,0.06108524122618647
Apcnt_1007488,0.08112038381101516
Apcnt_1007496,0.1149906165420607
Apcnt_1007500,0.10621792641056815
Apcnt_1007504,0.44128101650259244
Apcnt_1007512,0.0841698099777719
Apcnt_1007516,0.06222021484393876
Apcnt_1007528,0.09224982364761969
Apcnt_1007544,0.44266391638682423
Apcnt_1007552,0.059516321759225374
Apcnt_1007568,0.10176625645645494
Apcnt_1007572,0.31698203228069904
Apcnt_1007576,0.606571918588479
Apcnt_1007608,0.34460296024233117
Apcnt_1007616,0.06920647923707804
Apcnt_1007636,0.11339310210227477
Apcnt_1007644,0.0887071023325838
Apcnt_1007672,0.24845740747903317
Apcnt_1007704,0.22307756079076832
Apcnt_1007708,0.07466389651225738
Apcnt_1007720,0.21347473572214692
Apcnt_1007728,0.08388381529594015
Apcnt_1007756,0.06782891650187571
Apcnt_1007760,0.059564191554925774
Apcnt_1007764,0.08473704927980905
Apcnt_1007772,0.07372420965217731
Apcnt_1007796,0.7125278182366511
Apcnt_1007808,0.07613326674236562
Apcnt_1007820,0.19734366232737974
Apcnt_1007832,0.6074148719964496
Apcnt_1007844,0.8123027483417921
Apcnt_1007868,0.2431956728863208
Apcnt_1007884,0.44181855130443615
Apcnt_1007908,0.05755792789583734
Apcnt_1007916,0.08889556178879027
Apcnt_1007920,0.689273462913577
Apcnt_1007928,0.060941835930484606
Apcnt_1007952,0.06584426590023183
Apcnt_1007996,0.10304184899194968
Apcnt_1008000,0.1115228311563547
Apcnt_1008004,0.09125091023584322
Apcnt_1008008,0.18461661615671404
Apcnt_1008024,0.8081678472968415
Apcnt_1008052,0.1188342721688022
Apcnt_1008056,0.074289755064907
Apcnt_1008072,0.06859615061284598
Apcnt_1008096,0.5547974201669719
Apcnt_1008104,0.059538190400642996
Apcnt_1008108,0.057890352309274785
Apcnt_1008120,0.06534125805430037
Apcnt_1008128,0.0623506147863612
Apcnt_1008136,0.059732770639016386
Apcnt_1008144,0.06063310526079357
Apcnt_1008160,0.05943546442687068
Apcnt_1008208,0.06499535410389432
Apcnt_1008212,0.16777742666793308
Apcnt_1008260,0.0954778106907613
Apcnt_1008264,0.11797633624977004
Apcnt_1008268,0.056975575414709975
Apcnt_1008276,0.07842442307477557
Apcnt_1008284,0.06987063530511554
Apcnt_1008288,0.42998702380553294
Apcnt_1008292,0.2719317503648091
Apcnt_1008332,0.09335401150577988
Apcnt_1008352,0.6943592188884516
Apcnt_1008356,0.0636443887270573
Apcnt_1008396,0.09506740431234476
Apcnt_1008412,0.08550138159012616
Apcnt_1008444,0.11754465429924804
Apcnt_1008460,0.4785108070497053
Apcnt_1008468,0.4160682659584373
Apcnt_1008472,0.06382687488099692
Apcnt_1008476,0.07863646694197518
Apcnt_1008508,0.05978596476005178
Apcnt_1008556,0.21002437277280403
Apcnt_1008560,0.09351157512775965
Apcnt_1008564,0.07211606491674385
Apcnt_1008576,0.10920193594449228
Apcnt_1008616,0.0694121557738359
Apcnt_1008624,0.0688348010568963
Apcnt_1008628,0.06004753701072443
Apcnt_1008648,0.7234616602350129
Apcnt_1008680,0.1020230341917086
Apcnt_1008684,0.06684792249382909
Apcnt_1008696,0.3556101670202592
Apcnt_1008700,0.0773268497141749
Apcnt_1008708,0.05794141960130797
Apcnt_1008716,0.05944115639388331
Apcnt_1008740,0.13199083930461902
Apcnt_1008744,0.05880255360085927
Apcnt_1008768,0.08089316783842294
Apcnt_1008776,0.06655340826344175
Apcnt_1008812,0.09401796505215476
Apcnt_1008824,0.06986388559267662
Apcnt_1008828,0.07018760905064035
Apcnt_1008832,0.11962494878576901
Apcnt_1008836,0.06107685698651659
Apcnt_1008852,0.058521993990859306
Apcnt_1008872,0.0578420800957907
Apcnt_1008884,0.13023457936484784
Apcnt_1008896,0.058542789298591205
Apcnt_1008904,0.06466104900813455
Apcnt_1008916,0.151605492386241
Apcnt_1008920,0.11540917491389624
Apcnt_1008924,0.15531467110316394
Apcnt_1008928,0.36231948112223655
Apcnt_1008944,0.06506168440118673
Apcnt_1008960,0.057517057510373004
Apcnt_1008976,0.0572079667236771
Apcnt_1008988,0.06294514842284096
Apcnt_1009008,0.2774042460604949
Apcnt_1009020,0.2519473457774213
Apcnt_1009024,0.12240224846548162
Apcnt_1009028,0.46234336620796807
Apcnt_1009036,0.523345924105284
Apcnt_1009048,0.2875909031236777
Apcnt_1009080,0.8812677935202148
Apcnt_1009084,0.07296685955502152
Apcnt_1009136,0.06048101533241537
Apcnt_1009148,0.6957429720997859
Apcnt_1009152,0.10424214942976895
Apcnt_1009168,0.06072100289197088
Apcnt_1009192,0.06787037523150691
Apcnt_1009204,0.0597451013439884
Apcnt_1009208,0.09696486429827977
Apcnt_1009220,0.05810222798322924
Apcnt_1009224,0.0600637027451925
Apcnt_1009228,0.05647840302177126
Apcnt_1009232,0.06112981965318989
Apcnt_1009240,0.06034800202642018
Apcnt_1009244,0.05757731352398987
Apcnt_1009344,0.10521510837172168
Apcnt_1009352,0.09887846060880398
Apcnt_1009360,0.09704160919913273
Apcnt_1009364,0.0660535402364249
Apcnt_1009372,0.5021342261449906
Apcnt_1009384,0.09417831270681934
Apcnt_1009396,0.07044081115174333
Apcnt_1009424,0.42540294175446913
Apcnt_1009440,0.1566542333276038
Apcnt_1009448,0.19986216121773254
Apcnt_1009480,0.08171269223357279
Apcnt_1009504,0.15029201066010422
Apcnt_1009528,0.17021173236072007
Apcnt_1009560,0.2611154854137455
Apcnt_1009564,0.0660081481188835
Apcnt_1009572,0.06816100335576113
Apcnt_1009584,0.06317378837240463
Apcnt_1009592,0.11447191230169855
Apcnt_1009596,0.09974892349351058
Apcnt_1009616,0.19085142341880387
Apcnt_1009620,0.5798163843296249
Apcnt_1009624,0.12401983907330746
Apcnt_1009632,0.37031895865780595
Apcnt_1009636,0.07083835471361866
Apcnt_1009644,0.34322546056615433
Apcnt_1009656,0.13528175856738522
Apcnt_1009664,0.12343701312353825
Apcnt_1009676,0.1843777622943155
Apcnt_1009684,0.060910957525104004
Apcnt_1009696,0.8796549155790342
Apcnt_1009712,0.08748341217497607
Apcnt_1009716,0.4630275935872722
Apcnt_1009732,0.15233572714153837
Apcnt_1009740,0.08710605189619636
